The Bedroom
Word,XPercentage,YPercentage
hook,0.27880859375,0.2548828125
hanger,0.3154296875,0.21484375
closet,0.31396484375,0.3076171875
jewelry box,0.4501953125,0.29931640625
mirror,0.52685546875,0.212890625
comb,0.537109375,0.34619140625
hairbrush,0.57373046875,0.33544921875
alarm clock,0.62255859375,0.3466796875
bureau,0.541015625,0.4306640625
curtain,0.6572265625,0.1904296875
air conditioner,0.7158203125,0.3623046875
blinds,0.83056640625,0.2763671875
tissues,0.2763671875,0.42333984375
headboard,0.22216796875,0.49853515625
pillowcase,0.26123046875,0.5341796875
pillow,0.248046875,0.57421875
mattress,0.3095703125,0.60595703125
box spring,0.3095703125,0.642578125
(flat) sheet,0.35302734375,0.56689453125
blanket,0.392578125,0.51171875
bed,0.42578125,0.53955078125
comforter,0.57177734375,0.5126953125
bedspread,0.57666015625,0.6318359375
footboard,0.64990234375,0.6005859375
light switch,0.05078125,0.58935546875
phone,0.224609375,0.62060546875
cord,0.2109375,0.64892578125
jack,0.1552734375,0.74462890625
night table,0.25244140625,0.70361328125
rug,0.474609375,0.728515625
floor,0.77978515625,0.66796875
chest of drawers,0.83740234375,0.6376953125
