Medical and Dental Care
Word,XPercentage,YPercentage
X ray,0.130859375,0.12744140625
wheelchair,0.11669921875,0.40087890625
sling,0.3017578125,0.2587890625
Band-Aid,0.3857421875,0.28173828125
cast,0.28515625,0.31689453125
examining table,0.3701171875,0.3291015625
crutch,0.43310546875,0.42626953125
attendant,0.61767578125,0.224609375
stethoscope,0.73681640625,0.16552734375
chart,0.7099609375,0.20947265625
doctor,0.7890625,0.205078125
stretcher,0.68212890625,0.404296875
instruments,0.1005859375,0.66162109375
oral hygienist,0.123046875,0.71435546875
drill,0.177734375,0.69873046875
basin,0.21142578125,0.6552734375
dentist,0.26123046875,0.69677734375
pedal,0.35498046875,0.83935546875
nurse,0.541015625,0.72314453125
patient,0.58203125,0.81787109375
stitches,0.69873046875,0.83203125
alcohol,0.8759765625,0.767578125
cotton balls,0.9208984375,0.76123046875
(gauze) bandage,0.8310546875,0.84521484375
gauze pads,0.94873046875,0.875
needle,0.81591796875,0.900390625
syringe,0.91064453125,0.919921875
